House_ID,Area_sqft,Bedrooms,Bathrooms,Floors,House_Age,Garage,Parking,Location,Furnished,Garden,Condition,Distance_to_City_km,Price
H04159,4962,1,5,1,23,0,3,Suburban,Yes,No,Needs Renovation,5.2,1040768
H04160,1338,3,3,2,27,0,3,Rural,Yes,No,Excellent,20.9,352080
H04161,2064,3,4,1,27,0,0,Suburban,No,Yes,Good,15.6,525790
H04162,3746,4,1,1,17,2,3,Urban,Yes,Yes,Good,23.8,913830
H04163,4983,2,3,3,4,3,3,Suburban,Yes,Yes,Average,11.0,1085411
H04164,4997,4,2,3,19,2,4,Suburban,Yes,Yes,Excellent,22.4,1133326
H04165,4093,5,3,2,16,2,3,Rural,Yes,Yes,Good,26.9,870490
H04166,3856,2,4,1,0,0,2,Suburban,No,No,Excellent,24.2,877983
H04167,2384,4,2,2,12,2,2,Suburban,No,No,Good,1.5,609479
H04168,1744,6,1,2,20,0,4,Urban,Yes,Yes,Average,21.3,554984
H04169,1629,5,2,3,25,3,1,Rural,Yes,Yes,Needs Renovation,25.5,386995
H04170,1516,3,1,3,3,2,2,Urban,Yes,Yes,Excellent,16.4,559661
H04171,3739,5,3,2,24,1,0,Rural,Yes,Yes,Good,29.6,799321
H04172,3352,6,1,3,11,3,4,Urban,No,Yes,Good,18.6,886942
H04173,2889,6,3,2,8,1,1,Suburban,Yes,No,Needs Renovation,10.9,707261
H04174,3337,3,2,3,40,0,3,Suburban,No,No,Excellent,24.0,729708
H04175,3390,5,1,3,28,0,3,Rural,No,No,Excellent,18.4,696602
H04176,614,6,5,2,9,2,0,Rural,Yes,No,Needs Renovation,15.4,237468
H04177,4620,3,4,2,39,0,3,Suburban,Yes,No,Average,17.9,980086
H04178,3680,5,2,1,3,0,4,Rural,Yes,No,Needs Renovation,4.7,801242
H04179,4667,1,5,2,22,2,4,Rural,Yes,No,Good,21.4,953932
H04180,3018,5,1,1,9,2,4,Rural,No,No,Needs Renovation,7.2,624340
H04181,3392,4,2,2,12,2,0,Suburban,No,Yes,Good,1.5,831400
H04182,3120,1,3,3,26,0,2,Urban,Yes,Yes,Good,28.0,761164
H04183,4279,4,5,3,7,0,2,Rural,No,Yes,Excellent,23.9,915976
H04184,1989,5,3,2,0,0,2,Urban,Yes,No,Average,15.0,612128
H04185,3870,6,1,2,19,1,3,Rural,No,Yes,Needs Renovation,29.4,767885
H04186,4872,4,5,2,29,2,2,Rural,No,Yes,Needs Renovation,21.1,952933
H04187,2751,1,2,2,37,1,1,Suburban,Yes,Yes,Excellent,28.2,637235
H04188,995,3,1,2,25,0,3,Suburban,Yes,Yes,Average,9.2,346762
H04189,2250,5,2,1,5,1,4,Suburban,No,Yes,Good,21.4,588692
H04190,4524,3,3,2,4,1,4,Urban,Yes,No,Good,14.6,1096455
H04191,676,3,1,3,2,0,4,Urban,Yes,Yes,Good,25.9,380127
H04192,4690,2,2,1,36,3,0,Suburban,Yes,Yes,Average,24.1,961949
H04193,4366,3,1,3,8,0,1,Urban,Yes,Yes,Good,7.4,1029123
H04194,1839,6,3,1,2,0,1,Rural,Yes,No,Excellent,9.1,542040
H04195,1224,3,5,2,34,1,2,Rural,Yes,Yes,Average,20.2,335320
H04196,4593,5,4,3,19,1,0,Suburban,Yes,No,Excellent,7.6,1050666
H04197,4681,5,3,2,33,3,3,Rural,No,No,Average,4.3,972202
H04198,4682,4,4,2,22,2,2,Suburban,No,No,Average,10.8,1019632
H04199,1292,1,2,2,13,3,4,Suburban,No,No,Average,29.1,327855
H04200,3657,5,4,2,35,0,1,Urban,No,No,Excellent,23.3,899332
H04201,1980,3,2,3,23,2,4,Suburban,No,No,Excellent,9.0,544591
H04202,3419,1,4,1,24,2,2,Urban,No,Yes,Good,28.1,821032
H04203,4188,1,1,3,26,0,3,Rural,No,No,Excellent,6.6,831489
H04204,707,5,4,1,32,0,2,Rural,No,No,Average,4.4,239702
H04205,2276,1,4,2,0,3,0,Urban,No,Yes,Average,16.5,645771
H04206,1056,3,1,3,33,0,2,Urban,Yes,No,Needs Renovation,7.7,363971
H04207,1045,3,2,3,25,1,1,Suburban,Yes,Yes,Average,5.1,370619
H04208,4563,2,4,3,22,3,2,Suburban,Yes,No,Average,13.6,985394
H04209,2629,4,2,3,8,1,2,Suburban,Yes,Yes,Average,3.1,702876
H04210,1809,3,1,3,38,2,2,Suburban,Yes,Yes,Good,12.9,485857
H04211,1170,4,4,3,35,2,0,Suburban,Yes,Yes,Excellent,4.7,458631
H04212,3183,3,1,1,40,3,4,Rural,Yes,Yes,Excellent,21.3,699535
H04213,2728,4,4,1,13,2,1,Suburban,Yes,No,Excellent,18.9,704304
H04214,4534,3,1,3,23,2,2,Suburban,Yes,No,Needs Renovation,23.3,902909
H04215,1702,3,1,2,11,2,1,Rural,No,No,Good,15.9,381278
H04216,3495,4,1,2,14,1,1,Rural,No,Yes,Average,25.3,712406
H04217,4182,4,5,1,6,2,2,Rural,Yes,No,Needs Renovation,12.9,859570
H04218,1368,6,3,1,18,1,2,Suburban,No,No,Good,6.6,455919
H04219,1376,1,2,1,40,3,2,Suburban,Yes,No,Good,14.6,374105
H04220,3816,5,5,2,19,0,0,Rural,Yes,Yes,Needs Renovation,14.5,819219
H04221,1799,2,2,2,18,0,2,Suburban,Yes,Yes,Excellent,12.7,532507
H04222,3594,1,1,3,20,1,2,Urban,No,Yes,Needs Renovation,27.7,771928
H04223,4527,3,1,2,24,2,4,Rural,No,No,Excellent,16.0,920538
H04224,3038,5,2,1,26,0,3,Suburban,No,Yes,Needs Renovation,25.4,664847
H04225,4951,2,1,1,13,3,4,Suburban,No,No,Excellent,6.5,1083604
H04226,2188,4,3,3,25,1,4,Urban,No,No,Excellent,16.2,641857
H04227,3822,2,3,3,33,3,4,Urban,No,Yes,Average,24.8,874941
H04228,1292,2,2,2,12,1,0,Suburban,Yes,No,Good,13.0,393634
H04229,2801,5,2,1,7,2,4,Suburban,No,No,Needs Renovation,20.8,621643
H04230,3089,4,4,1,1,3,1,Suburban,No,Yes,Excellent,23.9,797091
H04231,2645,4,1,3,30,1,2,Urban,No,Yes,Good,22.7,682325
H04232,3189,6,3,1,6,1,1,Rural,Yes,Yes,Good,15.7,770783
H04233,904,3,5,2,7,1,0,Suburban,No,No,Needs Renovation,15.8,302152
H04234,3792,1,5,3,31,1,1,Suburban,No,Yes,Good,8.3,830756
H04235,3668,1,4,2,29,2,1,Rural,No,Yes,Excellent,17.8,767266
H04236,4946,2,1,1,10,2,1,Urban,Yes,Yes,Needs Renovation,18.1,1070347
H04237,3512,4,1,2,0,0,0,Urban,No,Yes,Good,24.9,864686
H04238,917,5,5,2,38,0,0,Urban,Yes,Yes,Good,12.1,450938
H04239,3945,5,4,1,4,2,1,Urban,Yes,Yes,Average,3.0,1027610
H04240,2909,3,5,1,9,2,0,Suburban,Yes,Yes,Excellent,15.8,788620
H04241,2990,5,2,1,33,2,4,Urban,No,Yes,Good,2.0,802477
H04242,4154,5,1,2,25,3,1,Rural,Yes,Yes,Excellent,22.5,908893
H04243,4666,2,3,2,1,0,2,Rural,Yes,No,Good,29.0,928128
H04244,1977,3,4,1,23,0,4,Rural,No,Yes,Needs Renovation,28.3,411574
H04245,1127,1,3,1,27,3,2,Urban,No,No,Needs Renovation,15.3,363359
H04246,3120,6,5,1,29,0,2,Rural,Yes,No,Excellent,7.8,736652
H04247,2200,5,5,1,8,1,3,Suburban,Yes,Yes,Average,19.2,608518
H04248,2638,3,5,3,40,1,0,Suburban,No,No,Average,14.6,607124
H04249,3371,6,4,1,15,0,2,Suburban,Yes,No,Needs Renovation,24.7,767913
H04250,1582,5,3,2,26,2,2,Rural,Yes,Yes,Good,13.5,463851
H04251,1734,3,4,3,22,3,2,Suburban,No,Yes,Excellent,20.5,512523
H04252,625,3,4,1,7,0,1,Suburban,Yes,Yes,Average,14.2,310521
H04253,2496,1,1,2,0,3,0,Urban,No,No,Good,8.0,676950
H04254,2748,5,2,2,30,1,0,Rural,No,Yes,Average,14.4,592679
H04255,619,5,5,3,36,3,4,Suburban,Yes,Yes,Needs Renovation,20.0,275500
H04256,4926,6,4,2,33,0,1,Rural,No,Yes,Good,11.0,1017413
H04257,2861,2,3,2,34,1,3,Suburban,Yes,No,Good,28.3,646105
H04258,2439,1,5,1,39,0,2,Rural,Yes,No,Excellent,6.2,560660
H04259,2693,5,1,1,37,3,4,Suburban,Yes,No,Excellent,25.3,650352
H04260,2170,4,5,3,9,3,0,Urban,Yes,Yes,Needs Renovation,13.0,661699
H04261,3305,3,5,3,20,1,3,Rural,Yes,No,Good,8.1,737138
H04262,1845,2,1,1,37,2,0,Suburban,Yes,Yes,Average,15.3,440924
H04263,2001,4,2,1,25,1,2,Suburban,No,Yes,Excellent,22.0,555552
H04264,3727,1,1,2,32,2,4,Rural,Yes,Yes,Good,12.8,773341
H04265,4163,2,2,1,4,0,1,Urban,Yes,Yes,Needs Renovation,17.1,922791
H04266,1616,1,2,1,38,0,1,Urban,Yes,No,Average,15.4,427036
H04267,1614,6,4,3,24,1,4,Rural,No,Yes,Average,2.0,463713
H04268,909,2,2,2,20,2,2,Urban,Yes,Yes,Excellent,3.4,455309
H04269,4801,5,4,3,29,2,2,Rural,No,Yes,Average,3.3,1021866
H04270,1399,3,1,1,7,1,1,Urban,Yes,Yes,Average,23.3,487294
H04271,4568,2,2,1,13,1,2,Suburban,No,No,Average,21.8,947765
H04272,2752,6,3,2,22,1,3,Urban,Yes,Yes,Excellent,14.4,813085
H04273,3644,6,1,2,27,2,2,Rural,No,No,Excellent,5.0,806738
H04274,2317,6,1,1,5,0,1,Urban,No,No,Average,11.3,634580
H04275,2206,3,2,3,17,3,1,Rural,Yes,No,Needs Renovation,17.9,452497
H04276,2096,2,4,3,28,0,1,Rural,No,Yes,Excellent,20.9,493299
H04277,1080,6,1,1,1,2,1,Suburban,No,No,Average,16.9,350957
H04278,3639,4,4,3,0,2,2,Rural,Yes,Yes,Needs Renovation,12.2,797884
H04279,3314,6,1,3,27,2,3,Rural,Yes,No,Good,26.8,693783
H04280,4054,6,1,3,23,1,3,Suburban,No,No,Good,6.6,926026
H04281,4979,1,2,1,5,0,3,Suburban,Yes,Yes,Excellent,28.0,1072961
H04282,2393,2,4,1,5,0,0,Rural,Yes,Yes,Needs Renovation,6.1,543132
H04283,4022,3,3,2,21,3,0,Rural,Yes,No,Excellent,10.4,880411
H04284,4967,2,4,3,24,2,3,Suburban,Yes,No,Average,9.4,1045957
H04285,3876,5,5,2,27,1,1,Rural,Yes,Yes,Needs Renovation,8.9,833513
H04286,2690,5,2,3,36,2,3,Rural,Yes,Yes,Excellent,9.4,652605
H04287,3056,1,5,2,13,0,4,Rural,Yes,No,Good,23.5,665218
H04288,792,3,2,2,38,1,1,Suburban,Yes,No,Good,25.8,259387
H04289,1534,1,3,3,31,3,1,Suburban,Yes,No,Needs Renovation,7.7,385847
H04290,1428,6,1,3,6,2,1,Urban,Yes,No,Excellent,1.8,583523
H04291,1047,2,2,2,21,3,1,Suburban,Yes,Yes,Needs Renovation,22.3,296627
H04292,3994,2,5,1,25,2,2,Suburban,Yes,Yes,Average,27.4,886385
H04293,4713,4,3,3,38,0,3,Urban,No,No,Excellent,22.5,1060462
H04294,3069,4,1,1,11,0,4,Urban,No,No,Excellent,25.7,775128
H04295,4366,1,3,1,33,3,0,Urban,No,No,Needs Renovation,9.7,919309
H04296,995,2,1,3,25,2,2,Suburban,Yes,Yes,Needs Renovation,17.0,281875
H04297,2847,5,2,1,40,0,0,Urban,Yes,Yes,Average,23.7,723847
H04298,606,2,4,2,19,3,4,Rural,Yes,No,Needs Renovation,13.8,200733
H04299,2984,3,4,1,28,0,1,Urban,No,Yes,Needs Renovation,1.4,743354
H04300,3405,6,1,1,20,3,3,Rural,No,No,Good,9.7,760632
H04301,4191,6,4,1,36,2,0,Rural,Yes,Yes,Needs Renovation,5.4,876481
H04302,4766,3,1,3,34,1,3,Urban,Yes,No,Needs Renovation,13.0,1018503
H04303,1539,5,2,3,33,3,0,Rural,No,Yes,Average,1.0,383616
H04304,656,4,5,2,9,2,1,Rural,Yes,Yes,Average,24.3,268654
H04305,3754,4,3,1,2,1,4,Rural,No,Yes,Good,26.3,798943
H04306,1068,1,2,1,8,1,3,Rural,No,No,Good,25.8,263576
H04307,2020,5,1,3,19,1,2,Suburban,Yes,No,Average,3.5,531681
H04308,2157,1,2,3,16,0,3,Suburban,No,No,Good,18.6,503114
H04309,2469,2,1,1,8,2,3,Rural,No,No,Needs Renovation,2.1,503644
H04310,3352,3,3,1,23,1,3,Suburban,Yes,Yes,Good,13.3,814372
H04311,2490,6,5,2,33,0,4,Rural,Yes,Yes,Average,3.2,610979
H04312,2340,5,4,3,8,2,3,Urban,Yes,No,Excellent,3.6,748253
H04313,2215,5,3,1,34,1,0,Suburban,No,No,Excellent,6.2,608361
H04314,2381,3,3,1,29,2,2,Urban,No,Yes,Needs Renovation,9.4,611910
H04315,1059,3,5,2,35,2,1,Rural,No,No,Average,19.1,268946
H04316,1943,3,4,3,6,3,3,Rural,Yes,No,Excellent,2.0,555387
H04317,4234,4,2,3,25,1,0,Rural,Yes,Yes,Needs Renovation,12.7,858888
H04318,4798,5,5,1,25,1,2,Rural,No,No,Excellent,18.5,1015525
H04319,957,6,5,2,38,3,1,Urban,No,Yes,Average,4.2,461941
H04320,3989,6,5,3,8,1,3,Rural,No,Yes,Excellent,15.7,935910
H04321,2720,2,4,1,19,3,2,Rural,Yes,Yes,Average,21.4,591836
H04322,2135,5,2,2,31,3,4,Suburban,Yes,Yes,Needs Renovation,25.0,550421
H04323,2177,5,2,1,40,1,4,Suburban,Yes,No,Good,16.3,578362
H04324,1146,6,4,1,32,3,2,Urban,Yes,No,Excellent,15.9,524619
H04325,1845,5,2,1,5,1,0,Urban,No,Yes,Excellent,29.7,567946
H04326,4648,2,4,2,23,2,3,Suburban,No,No,Excellent,12.4,1013800
H04327,3483,2,4,2,23,2,0,Rural,No,Yes,Good,28.1,724458
H04328,2318,1,4,2,32,3,0,Rural,Yes,No,Average,7.5,514065
H04329,677,6,5,2,12,0,3,Rural,No,No,Needs Renovation,6.6,254903
H04330,832,1,4,3,18,2,0,Urban,Yes,No,Average,13.0,370520
H04331,4354,2,2,3,27,2,3,Rural,Yes,No,Excellent,24.0,883922
H04332,3621,2,5,1,25,2,1,Suburban,Yes,Yes,Needs Renovation,7.9,805316
H04333,618,6,3,1,1,0,4,Urban,Yes,No,Excellent,14.8,418749
H04334,815,4,3,3,38,0,4,Urban,No,Yes,Needs Renovation,23.8,286838
H04335,3690,6,1,2,31,1,2,Suburban,No,No,Good,26.2,817664
H04336,2688,5,5,2,16,3,1,Rural,Yes,Yes,Needs Renovation,11.9,614887
H04337,3178,4,4,1,14,1,3,Rural,Yes,No,Average,14.8,692436
H04338,3501,1,2,1,20,0,3,Suburban,Yes,No,Good,1.4,780822
H04339,2709,5,3,2,1,1,3,Suburban,No,No,Excellent,17.4,695561
H04340,2324,2,1,2,13,2,0,Suburban,Yes,No,Good,8.8,590130
H04341,3041,5,1,2,3,0,4,Urban,No,Yes,Good,26.0,783928
H04342,3431,2,1,2,35,3,2,Rural,No,No,Average,12.2,661283
H04343,1767,5,2,1,13,1,0,Rural,Yes,No,Excellent,14.6,461633
H04344,2654,2,2,2,17,2,3,Urban,Yes,Yes,Good,18.3,714493
H04345,4759,1,5,2,34,0,4,Urban,No,No,Good,26.7,1025065
H04346,2107,4,4,3,33,2,2,Rural,No,No,Needs Renovation,21.1,417058
H04347,4843,4,1,1,34,1,0,Rural,Yes,No,Good,13.1,967565
H04348,752,2,2,1,14,2,3,Rural,Yes,Yes,Excellent,24.8,262536
H04349,4035,1,5,3,4,2,2,Rural,Yes,Yes,Excellent,27.8,866377
H04350,4241,1,2,1,6,1,3,Urban,No,Yes,Good,26.0,947600
H04351,4912,5,3,2,32,0,4,Rural,No,No,Excellent,20.8,1005326
H04352,4600,4,1,3,40,0,4,Rural,No,Yes,Good,16.9,918029
H04353,2288,5,1,3,16,1,3,Rural,Yes,No,Good,27.8,524114
H04354,4577,3,3,1,26,2,1,Rural,No,Yes,Average,16.6,902592
H04355,674,6,1,1,15,3,2,Rural,No,No,Needs Renovation,10.8,205391
H04356,4722,6,1,2,9,3,1,Rural,No,No,Excellent,22.6,988149
H04357,3697,6,5,2,6,3,0,Suburban,No,No,Needs Renovation,23.2,821483
H04358,4831,5,4,1,2,3,4,Suburban,Yes,No,Average,5.0,1114426
H04359,2826,1,4,2,27,3,0,Suburban,Yes,Yes,Needs Renovation,28.4,598555
H04360,1299,6,5,2,23,2,3,Urban,No,Yes,Needs Renovation,4.9,501575
H04361,2078,5,3,3,28,3,0,Rural,No,No,Average,28.9,431418
H04362,2596,5,1,2,15,0,2,Urban,Yes,No,Average,16.9,671961
H04363,2175,1,5,3,0,0,4,Urban,Yes,No,Excellent,24.8,642773
H04364,3684,3,3,3,3,1,2,Suburban,Yes,Yes,Needs Renovation,8.3,831598
H04365,911,2,3,3,39,2,2,Urban,Yes,Yes,Average,28.1,349182
H04366,2383,2,2,3,17,1,4,Suburban,No,No,Excellent,22.1,578746
H04367,4287,5,5,1,34,1,2,Suburban,No,No,Excellent,16.3,971792
H04368,3207,1,5,1,12,2,3,Suburban,Yes,No,Good,25.8,758176
H04369,2156,4,5,3,19,1,3,Suburban,No,Yes,Needs Renovation,10.4,551308
H04370,1591,6,4,3,22,3,4,Suburban,Yes,No,Needs Renovation,13.5,493967
H04371,1421,6,4,2,14,1,2,Suburban,Yes,Yes,Excellent,4.3,551863
H04372,3690,1,3,3,29,3,0,Suburban,No,No,Average,19.3,777608
H04373,2775,3,1,1,28,3,2,Suburban,No,No,Excellent,9.4,683172
H04374,4691,3,5,1,37,3,3,Rural,No,No,Needs Renovation,22.3,869365
H04375,3964,2,5,1,40,1,3,Rural,Yes,Yes,Needs Renovation,1.1,801921
H04376,4595,5,4,1,33,3,2,Rural,No,Yes,Needs Renovation,7.8,937655
H04377,3345,1,3,2,34,3,2,Rural,No,No,Average,2.1,677661
H04378,2636,1,3,3,37,1,0,Suburban,Yes,No,Average,23.7,565060
H04379,3994,6,5,2,32,1,3,Rural,Yes,Yes,Excellent,4.0,942280
H04380,2968,1,1,3,11,2,2,Rural,No,Yes,Excellent,6.0,669374
H04381,4872,2,1,3,16,3,4,Urban,No,No,Average,1.7,1099728
H04382,2429,1,3,1,12,2,3,Suburban,No,Yes,Average,24.9,572682
H04383,3028,4,1,1,0,2,0,Suburban,Yes,No,Average,2.9,747922
H04384,2341,3,5,1,16,3,1,Suburban,Yes,Yes,Average,24.9,624038
H04385,4205,1,3,3,18,1,3,Urban,Yes,Yes,Excellent,18.0,1009532
H04386,1433,2,4,2,17,0,0,Suburban,No,No,Needs Renovation,18.5,354841
H04387,2123,4,4,3,20,2,0,Rural,No,No,Needs Renovation,26.2,411506
H04388,3545,4,2,3,5,3,4,Urban,Yes,Yes,Excellent,9.4,978210
H04389,3484,5,2,1,20,3,1,Suburban,No,No,Average,25.3,755136
H04390,2889,1,2,2,13,1,3,Rural,Yes,No,Average,29.1,572097
H04391,4628,2,2,2,12,1,4,Urban,No,No,Average,13.7,1041770
H04392,4154,5,4,3,17,3,4,Urban,Yes,Yes,Average,5.5,1063001
H04393,1821,2,5,3,39,1,2,Rural,No,Yes,Excellent,21.0,422449
H04394,2070,2,4,3,17,0,3,Urban,No,No,Excellent,5.4,629879
H04395,907,4,3,2,16,2,2,Urban,Yes,Yes,Needs Renovation,3.6,413633
H04396,4513,2,3,2,25,1,3,Rural,Yes,Yes,Excellent,13.5,939740
H04397,3758,3,4,3,26,1,4,Urban,No,Yes,Average,23.1,871556
H04398,2493,2,4,1,13,1,2,Urban,Yes,Yes,Excellent,12.2,740170
H04399,2940,3,3,1,34,0,1,Suburban,No,Yes,Average,17.6,636910
H04400,3948,4,5,2,14,3,2,Suburban,Yes,No,Needs Renovation,7.6,906981
H04401,4804,6,1,1,8,2,4,Urban,No,Yes,Needs Renovation,3.5,1099846
H04402,1090,2,4,1,29,0,0,Rural,No,No,Average,7.3,257247
H04403,3115,3,3,1,34,3,1,Rural,No,Yes,Average,6.5,650409
H04404,2320,6,1,2,21,1,3,Rural,No,Yes,Excellent,25.3,565111
H04405,4261,3,4,3,38,1,0,Rural,Yes,No,Excellent,13.7,875649
H04406,3598,3,4,3,29,1,0,Urban,No,No,Good,29.9,810004
H04407,1778,6,4,1,39,2,0,Suburban,Yes,Yes,Needs Renovation,9.8,490428
H04408,3906,2,4,3,20,1,2,Rural,No,No,Excellent,20.0,794814
H04409,2597,6,4,2,8,1,1,Urban,Yes,No,Excellent,25.7,760930
H04410,4230,5,5,3,14,1,3,Urban,Yes,No,Good,14.8,1072551
H04411,1370,4,5,1,18,0,0,Urban,No,Yes,Good,14.8,510577
H04412,4430,2,4,2,28,0,0,Suburban,Yes,Yes,Average,19.4,936044
H04413,4296,2,1,1,24,2,2,Suburban,No,Yes,Average,22.5,883733
H04414,747,3,1,2,40,3,3,Suburban,Yes,No,Average,23.9,230676
H04415,3059,6,4,3,13,0,3,Urban,Yes,No,Good,9.1,847319
H04416,806,1,1,2,40,2,1,Rural,Yes,Yes,Needs Renovation,26.2,166759
H04417,3740,6,5,2,8,2,2,Rural,Yes,No,Excellent,9.8,908310
H04418,4321,2,3,3,25,1,0,Urban,Yes,Yes,Needs Renovation,16.5,971937
H04419,4704,4,3,2,37,0,3,Urban,Yes,Yes,Needs Renovation,15.0,1056239
H04420,3025,6,4,1,31,2,2,Suburban,Yes,Yes,Excellent,21.7,799431
H04421,1219,5,4,1,0,1,1,Urban,No,No,Good,23.5,453912
H04422,994,1,2,1,29,2,4,Urban,No,Yes,Average,6.3,367664
H04423,713,3,3,1,35,3,4,Urban,No,Yes,Good,7.0,362936
H04424,3187,5,5,3,30,3,2,Rural,No,Yes,Good,6.4,742403
H04425,3709,4,3,3,33,3,3,Rural,Yes,Yes,Average,19.2,787505
H04426,1768,5,5,2,10,0,0,Urban,No,Yes,Average,23.9,545934
H04427,3292,6,1,1,38,0,1,Suburban,Yes,No,Good,7.9,779304
H04428,3970,6,2,2,19,3,1,Rural,No,Yes,Average,17.8,822839
H04429,3199,5,4,2,40,3,0,Suburban,Yes,No,Excellent,4.0,794862
H04430,2543,2,4,2,0,1,3,Suburban,Yes,Yes,Needs Renovation,15.8,612419
H04431,2030,4,1,1,5,2,4,Urban,Yes,Yes,Needs Renovation,11.6,619461
H04432,1929,6,4,2,1,2,0,Rural,No,No,Good,16.9,497014
H04433,3376,3,5,1,29,1,0,Rural,Yes,Yes,Needs Renovation,20.0,699828
H04434,4772,3,1,1,15,3,0,Suburban,Yes,Yes,Good,22.8,1020600
H04435,4790,1,2,1,5,1,0,Urban,Yes,No,Average,12.3,1053732
H04436,2260,4,5,3,25,0,0,Suburban,No,Yes,Average,28.5,539436
H04437,2576,4,1,3,20,0,4,Rural,No,Yes,Excellent,6.4,621947
H04438,3436,1,3,1,1,3,2,Urban,No,No,Average,15.3,822077
H04439,4397,2,2,1,18,0,3,Suburban,No,Yes,Excellent,2.8,970651
H04440,3453,4,1,1,4,2,0,Suburban,Yes,No,Good,29.0,768938
H04441,3660,6,5,3,39,2,2,Suburban,Yes,Yes,Average,24.8,858257
H04442,3808,4,5,3,38,1,0,Suburban,Yes,Yes,Needs Renovation,7.3,849851
H04443,3246,1,2,3,11,3,3,Suburban,No,Yes,Good,23.0,731230
H04444,873,2,1,1,21,3,3,Urban,No,No,Needs Renovation,3.8,324691
H04445,4228,2,5,3,16,2,3,Rural,Yes,Yes,Excellent,27.1,930486
H04446,4261,4,2,2,37,1,3,Suburban,No,No,Average,28.2,873294
H04447,4099,2,4,2,3,3,4,Suburban,Yes,No,Average,6.3,938987
H04448,4956,4,2,2,28,2,1,Urban,Yes,Yes,Good,16.3,1158823
H04449,643,1,1,1,2,2,2,Suburban,No,No,Needs Renovation,26.6,176606
H04450,1183,3,1,3,40,0,2,Urban,Yes,Yes,Needs Renovation,15.2,371370
H04451,3192,3,3,1,39,2,4,Suburban,No,No,Good,24.1,696115
H04452,677,1,4,1,20,1,4,Rural,Yes,No,Excellent,19.2,247406
H04453,2441,6,1,2,37,0,4,Suburban,Yes,No,Good,10.2,644431
H04454,3233,6,4,2,31,0,4,Urban,No,Yes,Excellent,3.2,902803
H04455,4133,6,5,2,17,2,0,Rural,No,Yes,Needs Renovation,16.8,864151
H04456,2974,1,3,2,24,0,2,Rural,No,No,Average,13.7,566650
H04457,829,1,4,2,2,2,3,Urban,No,No,Excellent,10.9,425715
H04458,4593,1,4,3,38,3,3,Suburban,Yes,Yes,Excellent,16.6,1008119
H04459,1075,2,5,2,10,0,3,Urban,No,No,Needs Renovation,20.2,362157
H04460,3009,4,2,1,14,3,1,Urban,Yes,Yes,Needs Renovation,18.4,747490
H04461,2188,4,2,1,25,1,1,Suburban,No,Yes,Needs Renovation,19.8,513360
H04462,2660,3,1,2,30,1,4,Rural,Yes,Yes,Needs Renovation,2.2,569368
H04463,4634,6,5,2,5,3,3,Suburban,Yes,No,Needs Renovation,28.5,1044671
H04464,1622,1,4,3,27,2,3,Rural,Yes,Yes,Good,8.0,431650
H04465,4966,2,3,3,8,1,1,Rural,No,Yes,Excellent,25.3,1015374
H04466,855,4,1,3,29,1,4,Suburban,No,No,Average,26.0,268973
H04467,2058,5,2,1,23,0,3,Urban,No,Yes,Average,13.8,583035
H04468,3238,6,5,2,21,2,3,Rural,No,Yes,Needs Renovation,3.5,720060
H04469,2930,6,2,1,20,1,0,Urban,Yes,Yes,Good,7.0,828298
H04470,1865,3,3,1,16,2,4,Suburban,No,No,Good,3.6,542380
H04471,1086,1,4,3,10,1,4,Urban,Yes,No,Good,20.2,440434
H04472,2783,3,5,1,17,0,0,Suburban,Yes,No,Average,2.4,672424
H04473,2945,6,4,3,19,2,2,Suburban,No,No,Good,10.9,758184
H04474,717,1,4,2,23,0,2,Urban,No,Yes,Good,21.2,326571
H04475,2014,2,5,1,33,3,1,Suburban,No,No,Excellent,20.7,508698
H04476,4820,4,4,3,4,1,0,Rural,No,No,Good,7.8,991316
H04477,1348,1,5,3,26,1,4,Suburban,No,No,Average,28.6,333705
H04478,4414,6,2,2,34,2,2,Urban,Yes,No,Needs Renovation,1.6,1015368
H04479,3480,2,2,3,5,1,3,Urban,No,Yes,Excellent,29.6,832465
H04480,4646,6,4,1,6,0,2,Suburban,Yes,Yes,Excellent,12.5,1129382
H04481,4304,2,4,1,0,3,4,Suburban,No,No,Needs Renovation,17.4,900333
H04482,1846,5,1,2,8,1,2,Rural,No,No,Needs Renovation,1.8,417086
H04483,1136,2,5,1,27,2,3,Urban,Yes,No,Good,25.8,434237
H04484,2248,1,2,3,37,1,3,Urban,No,No,Excellent,13.6,573370
H04485,3343,4,1,1,10,0,1,Urban,Yes,Yes,Average,14.8,851808
H04486,3977,5,2,2,36,3,0,Urban,Yes,Yes,Good,23.6,950889
H04487,4974,6,2,1,15,1,1,Urban,No,No,Average,19.1,1120914
H04488,1301,2,2,3,27,1,4,Suburban,Yes,Yes,Good,11.2,394879
H04489,3940,2,3,3,11,1,3,Rural,Yes,No,Excellent,27.2,847428
H04490,4764,4,2,3,11,2,3,Rural,No,Yes,Excellent,13.1,1001923
H04491,1412,2,4,2,26,2,4,Rural,Yes,Yes,Excellent,16.1,391805
H04492,4795,3,2,3,15,2,1,Urban,No,Yes,Excellent,8.8,1118660
H04493,1125,1,2,2,9,2,0,Suburban,Yes,Yes,Needs Renovation,26.3,295470
H04494,3386,4,1,1,28,3,2,Urban,Yes,No,Good,25.6,844920
H04495,3936,1,3,1,39,2,2,Rural,No,Yes,Excellent,15.5,799960
